category,display_name,id,cfs,definition,source,time,method,formula,equipment,link
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,ffinace,"Do you have difficulty taking care of financial affairs and doing paperwork (for example: writing checks, paying bills, keeping financial records, filling out tax forms, etc.) because you are sleepy or tired?",CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fgetdon,Do you have difficulty getting things done because you are too sleepy or tired to drive or take public transportation?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fhelpng,Do you have difficulty doing things for your family or friends because you are sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fhobby,"Do you have difficulty working on a hobby (for example: sewing, collecting, gardening) because you are sleepy or tired?",CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fhouse,"Do you have difficulty doing work around the house (for example: cleaning house, doing laundry, taking out the trash, repair work) because you are sleepy or tired?",CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fhvisit,Do you have difficulty visiting with your family or friends in your home because you become sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,flgdrv,Do you have difficulty operating a motor vehicle for long distance greater than 100 miles because you become sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fmeal,Do you have difficulty finishing a meal because you become sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fmornng,Do you have difficulty being as active as you want to be in the morning because you are sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fnoon,Do you have difficulty being as active as you want to be in the afternoon because you are sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,forgasm,Has your ability to have an orgasm been affected because you are sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fpace,Do you have difficulty keeping pace with others your own age because you are sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fphone,Do you have difficulty maintaining a telephone conversation because you become sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,frelate,"For Question 15 answer using only 1, 2, 3 or 4. Has your relationship with family or work colleagues been affected because you are sleepy or tired?",CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,frelign,"Do you have difficulty participating in religious services, meetings or a group or club because you are sleepy or tired?",CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fremem,Do you generally have difficulty remembering things because you are sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fsexual,Has your intimate or sexual relationship been affected because you are sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fshdrv,Do you have difficulty operating a motor vehicle for short distances (less than 100 miles) because you become sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,ftheatr,Do you have difficulty enjoying the theater or a lecture because you become sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,ftv,Do you have difficulty watching television because you are sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,ftvisit,Do you have difficulty visiting with your family or friends in their home because you become sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fvideo,Do you have difficulty watching a movie or videotape because you become sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,fvolwrk,Do you have difficulty performing employed or volunteer work because you are sleepy or tired?,CFS,Visit 5,Reported by subject,,FOSQ (functional outcomes of sleep questionnaire),
10 - Sleep Symptoms,Problems falling asleep,probfallasleep,deprslp,"Over the last month, have you experienced: lying awake during your sleep time feeling worried, depressed, or sad",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10 - Sleep Symptoms,Problems falling asleep,probfallasleep,diffslp,"Over the last month, have you experienced: difficulty falling asleep",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,freqawk,"Over the last month, have you experienced: frequent awakenings after falling asleep",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,nightup,"During the past month, how many times per night did you wake up",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,upbath,"Over the last month, have you experienced: needed to wake up from sleep to use the toilet 2 or more times",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,upreas,Reason wake at night,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10 - Sleep Symptoms,Unrefreshed sleep,unrefreshsleep,slprest,"Over the last month, have you experienced: no matter how much sleep you had, you didn't wake up feeling rested",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10 - Sleep Symptoms,Unrefreshed sleep,unrefreshsleep,fatigue,"Over the last month, have you experienced: feeling tired or fatigued after you sleep",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10 - Sleep Symptoms,Unrefreshed sleep,unrefreshsleep,feelnap,How often do you feel refreshed after napping,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10 - Sleep Symptoms,Unrefreshed sleep,unrefreshsleep,going,"During the past month, how long did it usually take you to 'get going' (become fully alert and functional) after your usual sleep time",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10A - Sleep Symptoms - Snoring,Habitual snoring,habitsnoring,anysnore,Have you ever been told that you snore?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10A - Sleep Symptoms - Snoring,Habitual snoring,habitsnoring,distsnor,Has your snoring ever been so loud that it has disturbed others?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10A - Sleep Symptoms - Snoring,Habitual snoring,habitsnoring,timesnor,"During the entire time you have snored, has your snoring usually been",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10A - Sleep Symptoms - Snoring,Habitual snoring - frequency,habitsnoringfreq,loudsnor,"During the last month, have you had, or have been told you do the following while asleep or trying to sleep: snore",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10A - Sleep Symptoms - Snoring,Habitual snoring - frequency,habitsnoringfreq,mondist,"Over the last month, has your snoring disturbed others?",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10A - Sleep Symptoms - Snoring,Habitual snoring - frequency,habitsnoringfreq,monsnor,"Over the last one month, has your snoring usually been",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10A - Sleep Symptoms - Snoring,Habitual snoring - frequency,habitsnoringfreq,samesnor,"Over the last one month, when you have snored, has the snoring sounded",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10A - Sleep Symptoms - Snoring,Habitual snoring - frequency,habitsnoringfreq,snloudly,"Over the last month, have you experienced: loud Snoring - loud enough to wake others",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10A - Sleep Symptoms - Gasping,Snoring/gasping/stopping breathing,snoringgasping,,,,,,,,
10A - Sleep Symptoms - Gasping,Snoring/gasping/stopping breathing - frequency,snoringgaspingfreq,brstops,"During the last month, have you had, or have been told you do the following while asleep or trying to sleep: stop breathing",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10A - Sleep Symptoms - Gasping,Snoring/gasping/stopping breathing - frequency,snoringgaspingfreq,choke,"During the last month, have you had, or have been told you do the following while asleep or trying to sleep: choke",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10A - Sleep Symptoms - Gasping,Snoring/gasping/stopping breathing - frequency,snoringgaspingfreq,disbrth,"During the last month, have you had, or have been told you do the following while asleep or trying to sleep: breathing difficulty",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10A - Sleep Symptoms - Gasping,Snoring/gasping/stopping breathing - frequency,snoringgaspingfreq,snort,"During the last month, have you had, or have been told you do the following while asleep or trying to sleep: snort or gasp",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
10A - Sleep Symptoms - Gasping,Snoring/gasping/stopping breathing - frequency,snoringgaspingfreq,struggle,"During the last month, have you had, or have been told you do the following while asleep or trying to sleep: struggle for breath",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
11 - Other Symptoms,Chronic cough,chroniccough,chrcough,Did you usually cough on most days for three (3) consecutive months or more during the year?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
11 - Other Symptoms,Chronic cough,chroniccough,chrphle,Did you usually bring up phlegm like this as much as twice a day?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
11 - Other Symptoms,Chronic cough,chroniccough,cough,Did you usually have a cough?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
11 - Other Symptoms,Chronic cough,chroniccough,couphl3,Have you had periods or episodes of increased cough and phlegm lasting three weeks or more?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
11 - Other Symptoms,Nocturnal wheezing,noctwheez,daynite,Wheeze most days or nights?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
11 - Other Symptoms,Nocturnal wheezing,noctwheez,onlynite,Wheeze only during nights,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
11 - Other Symptoms,Persistent wheezing,persistwheez,apacold,Do you wheeze apart from a cold?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
11 - Other Symptoms,Persistent wheezing,persistwheez,chestwhe,How often do you wheeze or whistle from your chest?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
11 - Other Symptoms,Persistent wheezing,persistwheez,coldair,Wheeze when breathing cold air?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
11 - Other Symptoms,Persistent wheezing,persistwheez,dustfume,Wheeze when exposed to dust or fumes?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
11 - Other Symptoms,Persistent wheezing,persistwheez,pastmon,Wheeze during past month,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
11 - Other Symptoms,Persistent wheezing,persistwheez,wheattac,Attack of wheezing past year that made you feel short of breath?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
11 - Other Symptoms,Persistent wheezing,persistwheez,whecold,Do you wheeze when have a cold?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
11 - Other Symptoms,Persistent wheezing,persistwheez,wheexer,Do you wheeze when exercising?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
12 - Adjudicated Events,Atrial fibrillation - adjudicated event,afibadjud,,,,,,,,
12 - Adjudicated Events,Congestive heart failure - adjudicated event,chfadjud,,,,,,,,
12 - Adjudicated Events,Myocardial infarction - adjudicated event,miadjud,,,,,,,,
12 - Adjudicated Events,Stroke - adjudicated event,strokeadju,,,,,,,,
12 - Adjudicated Events,All cause hospitalization - adjudicated event,hospadju,,,,,,,,
