category,display_name,id,shhs,definition,source,time,method,formula,equipment,link
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation with respiratory events,nadiro2respevents,mndnoa4,"Minumum SaO2 w/ arousals (NREM, Other, 4% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation with respiratory events,nadiro2respevents,mndnoa5,"Minumum SaO2 w/ arousals (NREM, Other, 5% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation with respiratory events,nadiro2respevents,mndrba,"Minumum SaO2 w/ arousals (REM, Back, all oxygen desaturations)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation with respiratory events,nadiro2respevents,mndrba2,"Minumum SaO2 w/ arousals (REM, Back, 2% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation with respiratory events,nadiro2respevents,mndrba3,"Minumum SaO2 w/ arousals (REM, Back, 3% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation with respiratory events,nadiro2respevents,mndrba4,"Minumum SaO2 w/ arousals (REM, Back, 4% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation with respiratory events,nadiro2respevents,mndrba5,"Minumum SaO2 w/ arousals (REM, Back, 5% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation with respiratory events,nadiro2respevents,mndroa,"Minumum SaO2 w/ arousals (REM, Other, all oxygen desaturations)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation with respiratory events,nadiro2respevents,mndroa2,"Minumum SaO2 w/ arousals (REM, Other, 2% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation with respiratory events,nadiro2respevents,mndroa3,"Minumum SaO2 w/ arousals (REM, Other, 3% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation with respiratory events,nadiro2respevents,mndroa4,"Minumum SaO2 w/ arousals (REM, Other, 4% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation with respiratory events,nadiro2respevents,mndroa5,"Minumum SaO2 w/ arousals (REM, Other, 5% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Measured,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08G4 - Sleep Study Data - Oxygen Saturation -  Indices,Oxygen desaturation index,o2desatindex,,,,,,,,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,havbnbh,"Average Heart Rate (NREM, Back, 3% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,havbnoh,"Average Heart Rate (NREM, Other, 3% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,havbrbh,"Average Heart Rate (REM, Back, 3% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,havbroh,"Average Heart Rate (REM, Other, 3% oxygen desaturation)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,savbnbh,"Average Heart Rate (NREM, Back, all oxygen desaturations)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,savbnoh,"Average Heart Rate (NREM, Other, all oxygen desaturations)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,savbrbh,"Average Heart Rate (REM, Back, all oxygen desaturations)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,savbroh,"Average Heart Rate (REM, Other, all oxygen desaturations)",SHHS1/2,Baseline/Follow-up PSG's,Calculated,,"Baseline PSG: Compumedics P-Series Sleep Monitoring System; Compumedics ProFusion PSG scoring software (Replay DOS version)/Follow-up PSG: Compumedics P-series Sleep Monitoring System, version 3; Compumedics ProFusion PSG 1 scoring software (Replay converted to windows version)",
08I - Sleep Study Data - Electrocardiogram - Arrhythmia,Atrial fibrillation - polysomnogram - paroxysmal,afibpsgparox,,,,,,,,
08I - Sleep Study Data - Electrocardiogram - Arrhythmia,Atrial fibrillation - polysomnogram - persistent,afibpsgpersist,,,,,,,,
08J - Sleep Study Data - Quality,Quality of sleep study,sleepstudyquality,overall_shhs1,PSG Quality Assessment (SHHS1): Overall signal quality,SHHS1,Baseline PSG,Reported by scorer,,Sleep data - Quality assessment & preliminary report form,
08J - Sleep Study Data - Quality,Quality of sleep study,sleepstudyquality,overall_shhs2,PSG Quality Assessment (SHHS2): Overall signal quality,SHHS2,Follow-up PSG,Reported by scorer,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,,,,,,,,
10 - Sleep Symptoms,Early morning awakening,earlyawakening,,,,,,,,
10 - Sleep Symptoms,Epworth Sleepiness Scale score,epworthscore,ess_s2,Epworth Sleepiness Scale score (SHHS2),,Follow-up visit,Reported by subject,,Questionnaire,
10 - Sleep Symptoms,Modified Epworth Sleepiness Scale score,modepworthscore,,,,,,,,
10 - Sleep Symptoms,Pediatric Sleep Questionnaire Sleep-Related Breathing Disorder (PSQ-SRBD) score, psqsrbdscore,,,,,,,,
10 - Sleep Symptoms,Obstructive Sleep Apnea-18 Assessment Tool score,osa18assessscore,,,,,,,,
10 - Sleep Symptoms,Women's Health Initiative Insomnia Rating Scale,whiinitinsomratescale,,,,,,,,
10 - Sleep Symptoms,Pittsburgh Insomnia Rating Scale,pittinsomratescale,,,,,,,,
10 - Sleep Symptoms,Pittsburgh Sleep Quality Index,pittsleepqualindex,,,,,,,,
10 - Sleep Symptoms,Insomnia Severity Index,insomseverindex,,,,,,,,
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,sleepy02,Sleep Habits (SHHS1): Frequency of excessive daytime sleepiness,SHHS1,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10 - Sleep Symptoms,Problems falling asleep,probfallasleep,tfa02,Sleep Habits (SHHS1): Frequency of trouble falling asleep,SHHS1,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10 - Sleep Symptoms,Problems falling asleep,probfallasleep,tkpill02,Sleep Habits (SHHS1): Frequency of taking sleeping pills,SHHS1,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,legcrp02,Sleep Habits (SHHS1): Frequency of being awakened with leg cramps or jerks,SHHS1 ,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,needbr02,Sleep Habits (SHHS1): Frequency of being awakened with need to go to bathroom,SHHS1 ,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,nges02,Sleep Habits (SHHS1): Frequency of not getting enough sleep,SHHS1,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,painjt02,Sleep Habits (SHHS1): Frequency of being awakened with pain,SHHS1 ,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,sweats02,Sleep Habits (SHHS1): Frequency of being awakened with sweats or hot flashes,SHHS1 ,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,noise02,Sleep Habits (SHHS1): Frequency of being awakened by noise,SHHS1 ,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,wu2em02,Sleep Habits (SHHS1): Frequency of waking up too early and unable to resume sleep,SHHS1 ,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,wudnrs02,Sleep Habits (SHHS1): Frequency of waking up and having difficulty resuming sleep,SHHS1 ,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,cough02,Sleep Habits (SHHS1): Frequency of being awakened with coughing,SHHS1 ,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,cp02,Sleep Habits (SHHS1): Frequency of being awakened with chest pain,SHHS1 ,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,sob02,Sleep Habits (SHHS1): Frequency of being awakened with shortness of breath,SHHS1 ,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10 - Sleep Symptoms,Unrefreshed sleep,unrefreshsleep,funres02,Sleep Habits (SHHS1): Frequency of feeling unrested,SHHS1 ,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10A - Sleep Symptoms - Snoring,Habitual snoring,habitsnoring,hvsnrd02,Sleep Habits (SHHS1): Ever snored,SHHS1 ,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10A - Sleep Symptoms - Snoring,Habitual snoring - frequency,habitsnoringfreq,hosnr02,Sleep Habits (SHHS1): Frequency of snoring,SHHS1 ,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10A - Sleep Symptoms - Gasping,Snoring/gasping/stopping breathing,snoringgasping,stpbrt02,Sleep Habits (SHHS1): Stop breathing during sleep,SHHS1 ,Baseline visit,Reported by subject,,Sleep habits questionnaire,
10A - Sleep Symptoms - Gasping,Snoring/gasping/stopping breathing - frequency,snoringgaspingfreq,hostbr02,Sleep Habits (SHHS1): Frequency of stopping breathing during sleep,SHHS1 ,Baseline visit,Reported by subject,,Sleep habits questionnaire,
11 - Other Symptoms,Chronic cough,chroniccough,,,,,,,,
11 - Other Symptoms,Nocturnal wheezing,noctwheez,,,,,,,,
11 - Other Symptoms,Persistent wheezing,persistwheez,,,,,,,,
